Data;Hora;Chuva (mm);Nível (cm);Vazão (m3/s);
16/08/2023;14:15:00;0             ;286             ;103.2;
16/08/2023;14:30:00;0             ;287             ;104.6;
16/08/2023;14:45:00;0             ;288             ;106.1;
16/08/2023;15:00:00;0             ;289             ;107.5;
16/08/2023;15:15:00;0             ;289             ;107.5;
16/08/2023;15:30:00;0             ;290             ;109;
16/08/2023;15:45:00;0             ;290             ;109;
16/08/2023;16:00:00;0             ;291             ;110.5;
16/08/2023;16:15:00;0             ;290             ;109;
16/08/2023;16:30:00;0             ;289             ;107.5;
16/08/2023;16:45:00;0             ;288             ;106.1;
16/08/2023;17:00:00;0             ;287             ;104.6;
16/08/2023;17:15:00;0             ;286             ;103.2;
16/08/2023;17:30:00;0             ;286             ;103.2;
16/08/2023;17:45:00;0             ;285             ;101.7;
16/08/2023;18:00:00;0             ;285             ;101.7;
16/08/2023;18:15:00;0             ;285             ;101.7;
16/08/2023;18:30:00;0             ;285             ;101.7;
16/08/2023;18:45:00;0             ;285             ;101.7;
16/08/2023;19:00:00;0             ;286             ;103.2;
16/08/2023;19:15:00;0             ;287             ;104.6;
16/08/2023;19:30:00;0             ;288             ;106.1;
16/08/2023;19:45:00;0             ;289             ;107.5;
16/08/2023;20:00:00;0             ;290             ;109;
16/08/2023;20:15:00;0             ;292             ;112;
16/08/2023;20:30:00;0             ;293             ;113.5;
16/08/2023;20:45:00;0             ;295             ;116.5;
16/08/2023;21:00:00;0             ;297             ;119.6;
16/08/2023;21:15:00;0             ;299             ;122.6;
16/08/2023;21:30:00;0             ;301             ;125.8;
16/08/2023;21:45:00;0             ;304             ;130.5;
16/08/2023;22:00:00;0             ;306             ;133.7;
16/08/2023;22:15:00;0             ;308             ;136.9;
16/08/2023;22:30:00;0             ;310             ;140.2;
16/08/2023;22:45:00;0             ;312             ;143.5;
16/08/2023;23:00:00;0             ;314             ;146.8;
16/08/2023;23:15:00;0             ;316             ;150.2;
16/08/2023;23:30:00;0             ;318             ;153.6;
16/08/2023;23:45:00;0             ;321             ;158.7;
17/08/2023;00:00:00;0             ;322             ;160.5;
17/08/2023;00:15:00;0             ;323             ;162.2;
17/08/2023;00:30:00;0             ;324             ;164;
17/08/2023;00:45:00;0             ;325             ;165.7;
17/08/2023;01:00:00;0             ;324             ;164;
17/08/2023;01:15:00;0             ;320             ;157;
17/08/2023;01:30:00;0             ;317             ;151.9;
17/08/2023;01:45:00;0             ;312             ;143.5;
17/08/2023;02:00:00;0             ;308             ;136.9;
17/08/2023;02:15:00;0             ;304             ;130.5;
17/08/2023;02:30:00;0             ;301             ;125.8;
17/08/2023;02:45:00;0             ;297             ;119.6;
17/08/2023;03:00:00;0             ;295             ;116.5;
17/08/2023;03:15:00;0             ;293             ;113.5;
17/08/2023;03:30:00;0             ;292             ;112;
17/08/2023;03:45:00;0             ;290             ;109;
17/08/2023;04:00:00;0             ;289             ;107.5;
17/08/2023;04:15:00;0             ;288             ;106.1;
17/08/2023;04:30:00;0             ;288             ;106.1;
17/08/2023;04:45:00;0             ;287             ;104.6;
17/08/2023;05:00:00;0             ;287             ;104.6;
17/08/2023;05:15:00;0             ;286             ;103.2;
17/08/2023;05:30:00;0             ;286             ;103.2;
17/08/2023;05:45:00;0             ;285             ;101.7;
17/08/2023;06:00:00;0             ;285             ;101.7;
17/08/2023;06:15:00;0             ;285             ;101.7;
17/08/2023;06:30:00;0             ;285             ;101.7;
17/08/2023;06:45:00;0             ;285             ;101.7;
17/08/2023;07:00:00;0             ;285             ;101.7;
17/08/2023;07:15:00;0             ;285             ;101.7;
17/08/2023;07:30:00;0             ;285             ;101.7;
17/08/2023;07:45:00;0             ;285             ;101.7;
17/08/2023;08:00:00;0             ;285             ;101.7;
17/08/2023;08:15:00;0             ;285             ;101.7;
17/08/2023;08:30:00;0             ;285             ;101.7;
17/08/2023;08:45:00;0             ;285             ;101.7;
17/08/2023;09:00:00;0             ;284             ;100.3;
17/08/2023;09:15:00;0             ;284             ;100.3;
17/08/2023;09:30:00;0             ;284             ;100.3;
17/08/2023;09:45:00;0             ;284             ;100.3;
17/08/2023;10:00:00;0             ;284             ;100.3;
17/08/2023;10:15:00;0             ;283             ;98.9;
17/08/2023;10:30:00;0             ;283             ;98.9;
17/08/2023;10:45:00;0             ;283             ;98.9;
17/08/2023;11:00:00;0             ;283             ;98.9;
17/08/2023;11:15:00;0             ;282             ;97.5;
17/08/2023;11:30:00;0             ;283             ;98.9;
17/08/2023;11:45:00;0             ;282             ;97.5;
17/08/2023;12:00:00;0             ;282             ;97.5;
17/08/2023;12:15:00;0             ;283             ;98.9;
17/08/2023;12:30:00;0             ;283             ;98.9;
17/08/2023;12:45:00;0             ;283             ;98.9;
17/08/2023;13:00:00;0             ;283             ;98.9;
17/08/2023;13:15:00;0             ;283             ;98.9;
17/08/2023;13:30:00;0             ;283             ;98.9;
17/08/2023;13:45:00;0             ;284             ;100.3;
17/08/2023;14:00:00;0             ;284             ;100.3;
17/08/2023;14:15:00;0             ;284             ;100.3;
17/08/2023;14:30:00;0             ;284             ;100.3;
17/08/2023;14:45:00;0             ;284             ;100.3;
17/08/2023;15:00:00;0             ;284             ;100.3;
17/08/2023;15:15:00;0             ;284             ;100.3;
17/08/2023;15:30:00;0             ;284             ;100.3;
17/08/2023;15:45:00;0             ;284             ;100.3;
17/08/2023;16:00:00;0             ;284             ;100.3;
17/08/2023;16:15:00;0             ;284             ;100.3;
17/08/2023;16:30:00;0             ;285             ;101.7;
17/08/2023;16:45:00;0             ;286             ;103.2;
17/08/2023;17:00:00;0             ;286             ;103.2;
17/08/2023;17:15:00;0             ;286             ;103.2;
17/08/2023;17:30:00;0             ;286             ;103.2;
17/08/2023;17:45:00;0             ;286             ;103.2;
17/08/2023;18:00:00;0             ;286             ;103.2;
17/08/2023;18:15:00;0             ;286             ;103.2;
17/08/2023;18:30:00;0             ;286             ;103.2;
17/08/2023;18:45:00;0             ;287             ;104.6;
17/08/2023;19:00:00;0             ;288             ;106.1;
17/08/2023;19:15:00;0             ;289             ;107.5;
17/08/2023;19:30:00;0             ;290             ;109;
17/08/2023;19:45:00;0             ;291             ;110.5;
17/08/2023;20:00:00;0             ;291             ;110.5;
17/08/2023;20:15:00;0             ;292             ;112;
17/08/2023;20:30:00;0             ;292             ;112;
17/08/2023;20:45:00;0             ;292             ;112;
17/08/2023;21:00:00;0             ;292             ;112;
17/08/2023;21:15:00;0             ;293             ;113.5;
17/08/2023;21:30:00;0             ;293             ;113.5;
17/08/2023;21:45:00;0             ;293             ;113.5;
17/08/2023;22:00:00;0             ;294             ;115;
17/08/2023;22:15:00;0             ;295             ;116.5;
17/08/2023;22:30:00;0             ;296             ;118;
17/08/2023;22:45:00;0             ;297             ;119.6;
17/08/2023;23:00:00;0             ;298             ;121.1;
17/08/2023;23:15:00;0             ;299             ;122.6;
17/08/2023;23:30:00;0             ;300             ;124.2;
17/08/2023;23:45:00;0             ;301             ;125.8;
18/08/2023;00:00:00;0             ;301             ;125.8;
18/08/2023;00:15:00;0             ;301             ;125.8;
18/08/2023;00:30:00;0             ;302             ;127.3;
18/08/2023;00:45:00;0             ;302             ;127.3;
18/08/2023;01:00:00;0             ;301             ;125.8;
18/08/2023;01:15:00;0             ;300             ;124.2;
18/08/2023;01:30:00;0             ;298             ;121.1;
18/08/2023;01:45:00;0             ;296             ;118;
18/08/2023;02:00:00;0             ;293             ;113.5;
18/08/2023;02:15:00;0             ;291             ;110.5;
18/08/2023;02:30:00;0             ;290             ;109;
18/08/2023;02:45:00;0             ;289             ;107.5;
18/08/2023;03:00:00;0             ;287             ;104.6;
18/08/2023;03:15:00;0             ;286             ;103.2;
18/08/2023;03:30:00;0             ;286             ;103.2;
18/08/2023;03:45:00;0             ;285             ;101.7;
18/08/2023;04:00:00;0             ;284             ;100.3;
18/08/2023;04:15:00;0             ;284             ;100.3;
18/08/2023;04:30:00;0             ;283             ;98.9;
18/08/2023;04:45:00;0             ;283             ;98.9;
18/08/2023;05:00:00;0             ;283             ;98.9;
18/08/2023;05:15:00;0             ;283             ;98.9;
18/08/2023;05:30:00;0             ;283             ;98.9;
18/08/2023;05:45:00;0             ;283             ;98.9;
18/08/2023;06:00:00;0             ;283             ;98.9;
18/08/2023;06:15:00;0             ;282             ;97.5;
18/08/2023;06:30:00;0             ;283             ;98.9;
18/08/2023;06:45:00;0             ;282             ;97.5;
18/08/2023;07:00:00;0             ;282             ;97.5;
18/08/2023;07:15:00;0             ;282             ;97.5;
18/08/2023;07:30:00;0             ;282             ;97.5;
18/08/2023;07:45:00;0             ;282             ;97.5;
18/08/2023;08:00:00;0             ;282             ;97.5;
18/08/2023;08:15:00;0             ;282             ;97.5;
18/08/2023;08:30:00;1.2             ;282             ;97.5;
18/08/2023;08:45:00;0.2             ;283             ;98.9;
18/08/2023;09:00:00;0             ;282             ;97.5;
18/08/2023;09:15:00;0             ;282             ;97.5;
18/08/2023;09:30:00;0             ;282             ;97.5;
18/08/2023;09:45:00;0             ;283             ;98.9;
18/08/2023;10:00:00;0             ;283             ;98.9;
18/08/2023;10:15:00;0             ;283             ;98.9;
18/08/2023;10:30:00;0             ;284             ;100.3;
18/08/2023;10:45:00;0             ;285             ;101.7;
18/08/2023;11:00:00;0             ;285             ;101.7;
18/08/2023;11:15:00;0             ;285             ;101.7;
18/08/2023;11:30:00;0             ;285             ;101.7;
18/08/2023;11:45:00;0             ;286             ;103.2;
18/08/2023;12:00:00;0             ;286             ;103.2;
18/08/2023;12:15:00;0             ;286             ;103.2;
18/08/2023;12:30:00;0             ;286             ;103.2;
18/08/2023;12:45:00;0             ;286             ;103.2;
18/08/2023;13:00:00;0.4             ;286             ;103.2;
18/08/2023;13:15:00;0             ;286             ;103.2;
18/08/2023;13:30:00;0             ;287             ;104.6;
18/08/2023;13:45:00;0             ;286             ;103.2;
18/08/2023;14:00:00;0             ;287             ;104.6;
18/08/2023;14:15:00;1.2             ;288             ;106.1;
18/08/2023;14:30:00;0.8             ;291             ;110.5;
18/08/2023;14:45:00;0.4             ;293             ;113.5;
18/08/2023;15:00:00;1.2             ;295             ;116.5;
18/08/2023;15:15:00;1.6             ;297             ;119.6;
18/08/2023;15:30:00;0.6             ;300             ;124.2;
18/08/2023;15:45:00;0.4             ;301             ;125.8;
18/08/2023;16:00:00;0             ;304             ;130.5;
18/08/2023;16:15:00;0             ;307             ;135.3;
18/08/2023;16:30:00;0             ;313             ;145.2;
18/08/2023;16:45:00;0             ;319             ;155.3;
18/08/2023;17:00:00;0             ;324             ;164;
18/08/2023;17:15:00;0             ;329             ;172.8;
18/08/2023;17:30:00;0             ;333             ;180.1;
18/08/2023;17:45:00;0             ;337             ;187.4;
18/08/2023;18:00:00;0             ;339             ;191.1;
18/08/2023;18:15:00;0             ;341             ;194.9;
18/08/2023;18:30:00;0             ;342             ;196.8;
18/08/2023;18:45:00;0             ;343             ;198.7;
18/08/2023;19:00:00;0             ;344             ;200.6;
18/08/2023;19:15:00;0             ;344             ;200.6;
18/08/2023;19:30:00;0             ;344             ;200.6;
18/08/2023;19:45:00;0             ;344             ;200.6;
18/08/2023;20:00:00;0             ;344             ;200.6;
18/08/2023;20:15:00;0.2             ;344             ;200.6;
18/08/2023;20:30:00;0             ;344             ;200.6;
18/08/2023;20:45:00;0             ;344             ;200.6;
18/08/2023;21:00:00;0             ;344             ;200.6;
18/08/2023;21:15:00;0             ;344             ;200.6;
18/08/2023;21:30:00;0             ;344             ;200.6;
18/08/2023;21:45:00;0             ;344             ;200.6;
18/08/2023;22:00:00;0             ;344             ;200.6;
18/08/2023;22:15:00;0             ;344             ;200.6;
18/08/2023;22:30:00;0             ;344             ;200.6;
18/08/2023;22:45:00;0             ;344             ;200.6;
18/08/2023;23:00:00;0             ;343             ;198.7;
18/08/2023;23:15:00;0             ;344             ;200.6;
18/08/2023;23:30:00;0             ;344             ;200.6;
18/08/2023;23:45:00;0             ;344             ;200.6;
19/08/2023;00:00:00;0             ;344             ;200.6;
19/08/2023;00:15:00;0             ;344             ;200.6;
19/08/2023;00:30:00;0             ;343             ;198.7;
19/08/2023;00:45:00;0.6             ;342             ;196.8;
19/08/2023;01:00:00;0             ;339             ;191.1;
19/08/2023;01:15:00;0             ;333             ;180.1;
19/08/2023;01:30:00;0             ;326             ;167.5;
19/08/2023;01:45:00;0             ;319             ;155.3;
19/08/2023;02:00:00;0             ;314             ;146.8;
19/08/2023;02:15:00;0             ;308             ;136.9;
19/08/2023;02:30:00;0.8             ;303             ;128.9;
19/08/2023;02:45:00;0.6             ;299             ;122.6;
19/08/2023;03:00:00;0.2             ;296             ;118;
19/08/2023;03:15:00;0             ;293             ;113.5;
19/08/2023;03:30:00;0.4             ;291             ;110.5;
19/08/2023;03:45:00;0             ;289             ;107.5;
19/08/2023;04:00:00;0             ;287             ;104.6;
19/08/2023;04:15:00;0             ;286             ;103.2;
19/08/2023;04:30:00;0             ;285             ;101.7;
19/08/2023;04:45:00;0             ;284             ;100.3;
19/08/2023;05:00:00;0             ;283             ;98.9;
19/08/2023;05:15:00;0             ;283             ;98.9;
19/08/2023;05:30:00;0             ;282             ;97.5;
19/08/2023;05:45:00;0             ;282             ;97.5;
19/08/2023;06:00:00;0             ;282             ;97.5;
19/08/2023;06:15:00;0             ;281             ;96.1;
19/08/2023;06:30:00;0             ;281             ;96.1;
19/08/2023;06:45:00;0             ;281             ;96.1;
19/08/2023;07:00:00;0             ;281             ;96.1;
19/08/2023;07:15:00;0             ;281             ;96.1;
19/08/2023;07:30:00;0             ;281             ;96.1;
19/08/2023;07:45:00;0             ;281             ;96.1;
19/08/2023;08:00:00;0             ;281             ;96.1;
19/08/2023;08:15:00;0             ;281             ;96.1;
19/08/2023;08:30:00;0             ;281             ;96.1;
19/08/2023;08:45:00;0             ;281             ;96.1;
19/08/2023;09:00:00;0             ;281             ;96.1;
19/08/2023;09:15:00;0             ;281             ;96.1;
19/08/2023;09:30:00;0             ;281             ;96.1;
19/08/2023;09:45:00;0             ;281             ;96.1;
19/08/2023;10:00:00;0             ;280             ;94.7;
19/08/2023;10:15:00;0             ;280             ;94.7;
19/08/2023;10:30:00;0             ;281             ;96.1;
19/08/2023;10:45:00;0             ;281             ;96.1;
19/08/2023;11:00:00;0             ;281             ;96.1;
19/08/2023;11:15:00;0             ;281             ;96.1;
19/08/2023;11:30:00;0             ;281             ;96.1;
19/08/2023;11:45:00;0             ;281             ;96.1;
19/08/2023;12:00:00;0             ;281             ;96.1;
19/08/2023;12:15:00;0             ;281             ;96.1;
19/08/2023;12:30:00;0             ;281             ;96.1;
19/08/2023;12:45:00;0             ;281             ;96.1;
19/08/2023;13:00:00;0             ;281             ;96.1;
19/08/2023;13:15:00;0             ;281             ;96.1;
19/08/2023;13:30:00;0             ;281             ;96.1;
19/08/2023;13:45:00;0             ;281             ;96.1;
19/08/2023;14:00:00;0             ;281             ;96.1;
19/08/2023;14:15:00;0             ;281             ;96.1;
19/08/2023;14:30:00;0             ;281             ;96.1;
19/08/2023;14:45:00;0             ;281             ;96.1;
19/08/2023;15:00:00;0             ;281             ;96.1;
19/08/2023;15:15:00;0             ;281             ;96.1;
19/08/2023;15:30:00;0             ;281             ;96.1;
19/08/2023;15:45:00;0             ;281             ;96.1;
19/08/2023;16:00:00;0             ;281             ;96.1;
19/08/2023;16:15:00;0             ;281             ;96.1;
19/08/2023;16:30:00;0             ;281             ;96.1;
19/08/2023;16:45:00;0             ;281             ;96.1;
19/08/2023;17:00:00;0             ;281             ;96.1;
19/08/2023;17:15:00;0             ;281             ;96.1;
19/08/2023;17:30:00;0             ;281             ;96.1;
19/08/2023;17:45:00;0             ;281             ;96.1;
19/08/2023;18:00:00;0             ;281             ;96.1;
19/08/2023;18:15:00;0             ;283             ;98.9;
19/08/2023;18:30:00;0             ;287             ;104.6;
19/08/2023;18:45:00;0             ;292             ;112;
19/08/2023;19:00:00;0             ;298             ;121.1;
19/08/2023;19:15:00;0             ;303             ;128.9;
19/08/2023;19:30:00;0             ;308             ;136.9;
19/08/2023;19:45:00;0             ;312             ;143.5;
19/08/2023;20:00:00;0             ;315             ;148.5;
19/08/2023;20:15:00;0             ;317             ;151.9;
19/08/2023;20:30:00;0             ;320             ;157;
19/08/2023;20:45:00;0             ;321             ;158.7;
19/08/2023;21:00:00;0             ;322             ;160.5;
19/08/2023;21:15:00;0             ;322             ;160.5;
19/08/2023;21:30:00;0             ;321             ;158.7;
19/08/2023;21:45:00;0             ;320             ;157;
19/08/2023;22:00:00;0             ;318             ;153.6;
19/08/2023;22:15:00;0             ;316             ;150.2;
19/08/2023;22:30:00;0             ;313             ;145.2;
19/08/2023;22:45:00;0             ;312             ;143.5;
19/08/2023;23:00:00;0             ;310             ;140.2;
19/08/2023;23:15:00;0             ;309             ;138.6;
19/08/2023;23:30:00;0             ;308             ;136.9;
19/08/2023;23:45:00;0             ;307             ;135.3;
20/08/2023;00:00:00;0             ;306             ;133.7;
20/08/2023;00:15:00;0             ;306             ;133.7;
20/08/2023;00:30:00;0             ;305             ;132.1;
20/08/2023;00:45:00;0             ;305             ;132.1;
20/08/2023;01:00:00;0             ;303             ;128.9;
20/08/2023;01:15:00;0             ;302             ;127.3;
20/08/2023;01:30:00;0             ;299             ;122.6;
20/08/2023;01:45:00;0             ;297             ;119.6;
20/08/2023;02:00:00;0             ;294             ;115;
20/08/2023;02:15:00;0             ;292             ;112;
20/08/2023;02:30:00;0             ;290             ;109;
20/08/2023;02:45:00;0             ;289             ;107.5;
20/08/2023;03:00:00;0             ;287             ;104.6;
20/08/2023;03:15:00;0             ;286             ;103.2;
20/08/2023;03:30:00;0             ;285             ;101.7;
20/08/2023;03:45:00;0             ;285             ;101.7;
20/08/2023;04:00:00;0             ;284             ;100.3;
20/08/2023;04:15:00;0             ;284             ;100.3;
20/08/2023;04:30:00;0             ;283             ;98.9;
20/08/2023;04:45:00;0             ;283             ;98.9;
20/08/2023;05:00:00;0             ;283             ;98.9;
20/08/2023;05:15:00;0             ;283             ;98.9;
20/08/2023;05:30:00;0             ;283             ;98.9;
20/08/2023;05:45:00;0             ;282             ;97.5;
20/08/2023;06:00:00;0             ;282             ;97.5;
20/08/2023;06:15:00;0             ;282             ;97.5;
20/08/2023;06:30:00;0             ;282             ;97.5;
20/08/2023;06:45:00;0             ;282             ;97.5;
20/08/2023;07:00:00;0             ;282             ;97.5;
20/08/2023;07:15:00;0             ;282             ;97.5;
20/08/2023;07:30:00;0             ;282             ;97.5;
20/08/2023;07:45:00;0             ;282             ;97.5;
20/08/2023;08:00:00;0             ;282             ;97.5;
20/08/2023;08:15:00;0             ;282             ;97.5;
20/08/2023;08:30:00;0             ;282             ;97.5;
20/08/2023;08:45:00;0             ;283             ;98.9;
20/08/2023;09:00:00;0             ;283             ;98.9;
20/08/2023;09:15:00;0             ;284             ;100.3;
20/08/2023;09:30:00;0             ;285             ;101.7;
20/08/2023;09:45:00;0             ;284             ;100.3;
20/08/2023;10:00:00;0             ;283             ;98.9;
20/08/2023;10:15:00;0             ;280             ;94.7;
20/08/2023;10:30:00;0             ;275             ;87.8;
20/08/2023;10:45:00;0             ;271             ;82.5;
20/08/2023;11:00:00;0             ;266             ;76;
20/08/2023;11:15:00;0             ;262             ;71;
20/08/2023;11:30:00;0             ;258             ;66.1;
20/08/2023;11:45:00;0             ;255             ;62.6;
20/08/2023;12:00:00;0             ;251             ;58;
20/08/2023;12:15:00;0             ;248             ;54.6;
20/08/2023;12:30:00;0             ;246             ;52.4;
20/08/2023;12:45:00;0             ;243             ;49.2;
20/08/2023;13:00:00;0             ;241             ;47.1;
20/08/2023;13:15:00;0             ;239             ;45.1;
20/08/2023;13:30:00;0             ;238             ;44;
20/08/2023;13:45:00;0             ;237             ;43;
20/08/2023;14:00:00;0             ;236             ;42;
20/08/2023;14:15:00;0             ;235             ;41;
20/08/2023;14:30:00;0             ;234             ;40.1;
20/08/2023;14:45:00;0             ;233             ;39.1;
20/08/2023;15:00:00;0             ;232             ;38.2;
20/08/2023;15:15:00;0             ;232             ;38.2;
20/08/2023;15:30:00;0             ;232             ;38.2;
20/08/2023;15:45:00;0             ;231             ;37.2;
20/08/2023;16:00:00;0             ;231             ;37.2;
20/08/2023;16:15:00;0             ;231             ;37.2;
20/08/2023;16:30:00;0             ;230             ;36.3;
20/08/2023;16:45:00;0             ;230             ;36.3;
20/08/2023;17:00:00;0             ;230             ;36.3;
20/08/2023;17:15:00;0             ;232             ;38.2;
20/08/2023;17:30:00;0             ;235             ;41;
20/08/2023;17:45:00;0             ;241             ;47.1;
20/08/2023;18:00:00;0             ;248             ;54.6;
20/08/2023;18:15:00;0             ;255             ;62.6;
20/08/2023;18:30:00;0             ;262             ;71;
20/08/2023;18:45:00;0             ;268             ;78.6;
20/08/2023;19:00:00;0             ;273             ;85.1;
20/08/2023;19:15:00;0             ;278             ;91.9;
20/08/2023;19:30:00;0             ;281             ;96.1;
20/08/2023;19:45:00;0             ;284             ;100.3;
20/08/2023;20:00:00;0             ;286             ;103.2;
20/08/2023;20:15:00;0             ;287             ;104.6;
20/08/2023;20:30:00;0             ;288             ;106.1;
20/08/2023;20:45:00;0             ;289             ;107.5;
20/08/2023;21:00:00;0             ;290             ;109;
20/08/2023;21:15:00;0             ;290             ;109;
20/08/2023;21:30:00;0             ;290             ;109;
20/08/2023;21:45:00;0             ;290             ;109;
20/08/2023;22:00:00;0             ;290             ;109;
20/08/2023;22:15:00;0             ;291             ;110.5;
20/08/2023;22:30:00;0             ;290             ;109;
20/08/2023;22:45:00;0             ;290             ;109;
20/08/2023;23:00:00;0             ;291             ;110.5;
20/08/2023;23:15:00;0             ;291             ;110.5;
20/08/2023;23:30:00;0             ;291             ;110.5;
20/08/2023;23:45:00;0             ;291             ;110.5;
21/08/2023;00:00:00;0             ;291             ;110.5;
21/08/2023;00:15:00;0             ;290             ;109;
21/08/2023;00:30:00;0             ;290             ;109;
21/08/2023;00:45:00;0             ;291             ;110.5;
21/08/2023;01:00:00;0             ;290             ;109;
21/08/2023;01:15:00;0             ;290             ;109;
21/08/2023;01:30:00;0             ;287             ;104.6;
21/08/2023;01:45:00;0             ;282             ;97.5;
21/08/2023;02:00:00;0             ;277             ;90.5;
21/08/2023;02:15:00;0             ;272             ;83.8;
21/08/2023;02:30:00;0             ;267             ;77.3;
21/08/2023;02:45:00;0             ;262             ;71;
21/08/2023;03:00:00;0             ;257             ;64.9;
21/08/2023;03:15:00;0             ;253             ;60.3;
21/08/2023;03:30:00;0             ;250             ;56.9;
21/08/2023;03:45:00;0             ;247             ;53.5;
21/08/2023;04:00:00;0             ;244             ;50.3;
21/08/2023;04:15:00;0             ;242             ;48.2;
21/08/2023;04:30:00;0             ;240             ;46.1;
21/08/2023;04:45:00;0             ;238             ;44;
21/08/2023;05:00:00;0             ;237             ;43;
21/08/2023;05:15:00;0             ;236             ;42;
21/08/2023;05:30:00;0             ;234             ;40.1;
21/08/2023;05:45:00;0             ;233             ;39.1;
21/08/2023;06:00:00;0             ;232             ;38.2;
21/08/2023;06:15:00;0             ;232             ;38.2;
21/08/2023;06:30:00;0             ;232             ;38.2;
21/08/2023;06:45:00;0             ;231             ;37.2;
21/08/2023;07:00:00;0             ;231             ;37.2;
21/08/2023;07:15:00;0             ;230             ;36.3;
21/08/2023;07:30:00;0             ;230             ;36.3;
21/08/2023;07:45:00;0             ;229             ;35.3;
21/08/2023;08:00:00;0             ;229             ;35.3;
21/08/2023;08:15:00;0             ;229             ;35.3;
21/08/2023;08:30:00;0             ;229             ;35.3;
21/08/2023;08:45:00;0             ;229             ;35.3;
21/08/2023;09:00:00;0             ;229             ;35.3;
21/08/2023;09:15:00;0             ;228             ;34.4;
21/08/2023;09:30:00;0             ;228             ;34.4;
21/08/2023;09:45:00;0             ;228             ;34.4;
21/08/2023;10:00:00;0             ;228             ;34.4;
21/08/2023;10:15:00;0             ;228             ;34.4;
21/08/2023;10:30:00;0             ;228             ;34.4;
21/08/2023;10:45:00;0             ;228             ;34.4;
21/08/2023;11:00:00;0             ;228             ;34.4;
21/08/2023;11:15:00;0             ;228             ;34.4;
21/08/2023;11:30:00;0             ;228             ;34.4;
21/08/2023;11:45:00;0             ;228             ;34.4;
21/08/2023;12:00:00;0             ;228             ;34.4;
21/08/2023;12:15:00;0             ;228             ;34.4;
21/08/2023;12:30:00;0             ;228             ;34.4;
21/08/2023;12:45:00;0             ;228             ;34.4;
21/08/2023;13:00:00;0             ;228             ;34.4;
21/08/2023;13:15:00;0             ;228             ;34.4;
21/08/2023;13:30:00;0             ;228             ;34.4;
21/08/2023;13:45:00;0             ;228             ;34.4;
21/08/2023;14:00:00;0             ;228             ;34.4;
21/08/2023;14:15:00;0             ;229             ;35.3;
21/08/2023;14:30:00;0             ;231             ;37.2;
21/08/2023;14:45:00;0             ;236             ;42;
21/08/2023;15:00:00;0             ;243             ;49.2;
21/08/2023;15:15:00;0             ;252             ;59.1;
21/08/2023;15:30:00;0             ;261             ;69.8;
21/08/2023;15:45:00;0             ;270             ;81.2;
21/08/2023;16:00:00;0             ;277             ;90.5;
21/08/2023;16:15:00;0             ;283             ;98.9;
21/08/2023;16:30:00;0             ;288             ;106.1;
21/08/2023;16:45:00;0             ;292             ;112;
21/08/2023;17:00:00;0             ;295             ;116.5;
21/08/2023;17:15:00;0             ;298             ;121.1;
21/08/2023;17:30:00;0             ;299             ;122.6;
21/08/2023;17:45:00;0             ;301             ;125.8;
21/08/2023;18:00:00;0             ;302             ;127.3;
21/08/2023;18:15:00;0             ;302             ;127.3;
21/08/2023;18:30:00;0             ;303             ;128.9;
21/08/2023;18:45:00;0             ;304             ;130.5;
21/08/2023;19:00:00;0             ;304             ;130.5;
21/08/2023;19:15:00;0             ;304             ;130.5;
21/08/2023;19:30:00;0             ;304             ;130.5;
21/08/2023;19:45:00;0             ;305             ;132.1;
21/08/2023;20:00:00;0             ;305             ;132.1;
21/08/2023;20:15:00;0             ;305             ;132.1;
21/08/2023;20:30:00;0             ;305             ;132.1;
21/08/2023;20:45:00;0             ;305             ;132.1;
21/08/2023;21:00:00;0             ;305             ;132.1;
21/08/2023;21:15:00;0             ;305             ;132.1;
21/08/2023;21:30:00;0             ;305             ;132.1;
21/08/2023;21:45:00;0             ;305             ;132.1;
21/08/2023;22:00:00;0             ;305             ;132.1;
21/08/2023;22:15:00;0             ;305             ;132.1;
21/08/2023;22:30:00;0             ;305             ;132.1;
21/08/2023;22:45:00;0             ;305             ;132.1;
21/08/2023;23:00:00;0             ;305             ;132.1;
21/08/2023;23:15:00;0             ;305             ;132.1;
21/08/2023;23:30:00;0             ;305             ;132.1;
21/08/2023;23:45:00;0             ;305             ;132.1;
22/08/2023;00:00:00;0             ;305             ;132.1;
22/08/2023;00:15:00;0             ;305             ;132.1;
22/08/2023;00:30:00;0             ;305             ;132.1;
22/08/2023;00:45:00;0             ;305             ;132.1;
22/08/2023;01:00:00;0             ;304             ;130.5;
22/08/2023;01:15:00;0             ;304             ;130.5;
22/08/2023;01:30:00;0             ;303             ;128.9;
22/08/2023;01:45:00;0             ;302             ;127.3;
22/08/2023;02:00:00;0             ;298             ;121.1;
22/08/2023;02:15:00;0             ;293             ;113.5;
22/08/2023;02:30:00;0             ;286             ;103.2;
22/08/2023;02:45:00;0             ;279             ;93.3;
22/08/2023;03:00:00;0             ;273             ;85.1;
22/08/2023;03:15:00;0             ;267             ;77.3;
22/08/2023;03:30:00;0             ;262             ;71;
22/08/2023;03:45:00;0             ;258             ;66.1;
22/08/2023;04:00:00;0             ;253             ;60.3;
22/08/2023;04:15:00;0             ;250             ;56.9;
22/08/2023;04:30:00;0             ;247             ;53.5;
22/08/2023;04:45:00;0             ;244             ;50.3;
22/08/2023;05:00:00;0             ;242             ;48.2;
